entity_table,entity_ref,field,locale,text,source
sys_occupation_classifications,CP_2021:1.2.3.3,name,en,Sales and Marketing Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.2.3.4,name,en,"Communication, Advertising and Public Relations Directors and Managers",LLM
sys_occupation_classifications,CP_2021:1.2.3.5,name,en,Procurement and Distribution Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.2.3.6,name,en,Information Technology Services Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.2.3.7,name,en,Research and Development Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.2.3.8,name,en,Planning and Policy Directors and Managers,LLM
sys_occupation_classifications,CP_2021:1.3.1.1,name,en,"Entrepreneurs and Managers of Small Enterprises in Agriculture, Livestock Farming, Forestry, Hunting and Fishing",LLM
sys_occupation_classifications,CP_2021:1.3.1.2,name,en,"Entrepreneurs and Managers of Small Enterprises in Mining, Manufacturing, Electricity, Gas and Water Supply, and Waste Management",LLM
sys_occupation_classifications,CP_2021:1.3.1.3,name,en,Entrepreneurs and Managers of Small Construction Enterprises,LLM
sys_occupation_classifications,CP_2021:1.3.1.4,name,en,Entrepreneurs and Managers of Small Enterprises in Trade,LLM
sys_occupation_classifications,CP_2021:1.3.1.5,name,en,Entrepreneurs and Managers of Small Enterprises in Accommodation and Food Service Activities,LLM
sys_occupation_classifications,CP_2021:1.3.1.6,name,en,"Entrepreneurs and Managers of Small Enterprises in Transportation, Storage, Information and Communication Services",LLM
sys_occupation_classifications,CP_2021:1.3.1.7,name,en,"Entrepreneurs and Managers of Small Credit Institutions and Financial, Insurance and Real Estate Intermediation Firms",LLM
sys_occupation_classifications,CP_2021:1.3.1.8,name,en,Entrepreneurs and Managers of Small Enterprises in Business and Personal Services,LLM
sys_occupation_classifications,CP_2021:1.3.1.9,name,en,"Entrepreneurs and Managers of Small Enterprises in Education, Training, Research, Health, Social Assistance, Arts, Sports, Entertainment and Recreation",LLM
sys_occupation_classifications,CP_2021:2.1.1.1,name,en,Physicists and Astronomers,LLM
sys_occupation_classifications,CP_2021:2.1.1.2,name,en,Chemists and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.1.1.3,name,en,"Mathematicians, Statisticians, Data Analysts and Related Professionals",LLM
sys_occupation_classifications,CP_2021:2.1.1.4,name,en,"Geologists, Meteorologists, Geophysicists and Related Professionals",LLM
sys_occupation_classifications,CP_2021:2.2.1.1,name,en,Energy and Mechanical Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.2,name,en,Metallurgical and Mining Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.3,name,en,Electrical Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.4,name,en,Information Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.5,name,en,"Chemical, Petroleum and Materials Engineers",LLM
sys_occupation_classifications,CP_2021:2.2.1.6,name,en,Civil Engineers and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.2.1.7,name,en,Industrial and Management Engineers,LLM
sys_occupation_classifications,CP_2021:2.2.1.8,name,en,Biomedical Engineers and Bioengineers,LLM
sys_occupation_classifications,CP_2021:2.2.2.1,name,en,"Architects, Planners, Landscape Architects and Specialists in Land Restoration and Conservation",LLM
sys_occupation_classifications,CP_2021:2.2.2.2,name,en,"Cartographers, Photogrammetrists and Geographic Information Systems Specialists",LLM
sys_occupation_classifications,CP_2021:2.3.1.1,name,en,"Biologists, Botanists, Zoologists and Related Professionals",LLM
sys_occupation_classifications,CP_2021:2.3.1.2,name,en,"Pharmacologists, Bacteriologists and Related Professionals",LLM
sys_occupation_classifications,CP_2021:2.3.1.3,name,en,Agronomists and Forestry Specialists,LLM
sys_occupation_classifications,CP_2021:2.3.1.4,name,en,Veterinarians,LLM
sys_occupation_classifications,CP_2021:2.3.1.5,name,en,Pharmacists,LLM
sys_occupation_classifications,CP_2021:2.4.1.1,name,en,General Practitioners,LLM
sys_occupation_classifications,CP_2021:2.4.1.2,name,en,Medical Therapy Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.3,name,en,Surgical Therapy Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.4,name,en,Clinical Laboratory Specialists and Pathologists,LLM
sys_occupation_classifications,CP_2021:2.4.1.5,name,en,Dentists and Oral and Maxillofacial Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.6,name,en,Diagnostic Imaging and Radiotherapy Specialists,LLM
sys_occupation_classifications,CP_2021:2.4.1.7,name,en,"Hygiene, Epidemiology and Public Health Specialists",LLM
sys_occupation_classifications,CP_2021:2.4.1.8,name,en,Anesthesiologists and Intensive Care Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.1,name,en,Management and Control Specialists in Public Administration,LLM
sys_occupation_classifications,CP_2021:2.5.1.2,name,en,Management and Control Specialists in Private Enterprises,LLM
sys_occupation_classifications,CP_2021:2.5.1.3,name,en,"Personnel Management, Development and Work Organization Specialists",LLM
sys_occupation_classifications,CP_2021:2.5.1.4,name,en,Accounting and Financial Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.5,name,en,Market Relations Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.1.6,name,en,"Public Relations, Image Consulting and Related Specialists",LLM
sys_occupation_classifications,CP_2021:2.5.2.1,name,en,Legal Attorneys and Lawyers,LLM
sys_occupation_classifications,CP_2021:2.5.2.2,name,en,Legal Experts in Enterprises and Public Bodies,LLM
sys_occupation_classifications,CP_2021:2.5.2.3,name,en,Notaries,LLM
sys_occupation_classifications,CP_2021:2.5.2.4,name,en,Judges and Magistrates,LLM
sys_occupation_classifications,CP_2021:2.5.3.1,name,en,Economists,LLM
sys_occupation_classifications,CP_2021:2.5.3.2,name,en,Sociologists and Anthropologists,LLM
sys_occupation_classifications,CP_2021:2.5.3.3,name,en,Psychologists and Psychotherapists,LLM
sys_occupation_classifications,CP_2021:2.5.3.4,name,en,"Historians, Art Scholars, Political Scientists and Philosophers",LLM
sys_occupation_classifications,CP_2021:2.5.3.5,name,en,Pedagogy Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.4.1,name,en,Writers and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.5.4.2,name,en,Journalists,LLM
sys_occupation_classifications,CP_2021:2.5.4.3,name,en,Senior Interpreters and Translators,LLM
sys_occupation_classifications,CP_2021:2.5.4.4,name,en,"Linguists, Philologists and Text Editors",LLM
sys_occupation_classifications,CP_2021:2.5.4.5,name,en,"Archivists and Digital Curators, Librarians, Museum Curators and Related Professionals",LLM
sys_occupation_classifications,CP_2021:2.5.5.1,name,en,"Painters, Sculptors and Graphic Artists",LLM
sys_occupation_classifications,CP_2021:2.5.5.2,name,en,"Film Directors, Artistic Directors, Actors, Screenwriters and Set Designers",LLM
sys_occupation_classifications,CP_2021:2.5.5.3,name,en,Choreographers and Dancers,LLM
sys_occupation_classifications,CP_2021:2.5.5.4,name,en,"Composers, Musicians and Singers",LLM
sys_occupation_classifications,CP_2021:2.5.5.5,name,en,Popular Culture and Variety Artists and Acrobats,LLM
sys_occupation_classifications,CP_2021:2.5.5.6,name,en,Restorers and Cultural Heritage Conservation Specialists,LLM
sys_occupation_classifications,CP_2021:2.5.6.1,name,en,Religious and Theological Specialists,LLM
sys_occupation_classifications,CP_2021:2.6.1.1,name,en,"University Professors of Mathematics, Computer Science, Physics, Chemistry and Earth Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.1.2,name,en,University Professors of Life and Health Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.1.3,name,en,University Professors of Engineering and Architecture,LLM
sys_occupation_classifications,CP_2021:2.6.1.4,name,en,"University Professors of Classical Studies, Philology and Literature, and Art History",LLM
sys_occupation_classifications,CP_2021:2.6.1.5,name,en,"University Professors of History, Philosophy, Pedagogy and Psychology",LLM
sys_occupation_classifications,CP_2021:2.6.1.6,name,en,University Professors of Economics and Statistics,LLM
sys_occupation_classifications,CP_2021:2.6.1.7,name,en,"University Professors of Law, Political Science and Social Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.2.1,name,en,"Researchers and Graduate Technicians in Mathematics, Computer Science, Physics, Chemistry and Earth Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.2.2,name,en,Researchers and Graduate Technicians in Life and Health Sciences,LLM
sys_occupation_classifications,CP_2021:2.6.2.3,name,en,Researchers and Graduate Technicians in Engineering and Architecture,LLM
sys_occupation_classifications,CP_2021:2.6.2.4,name,en,"Researchers and Graduate Technicians in Classical Studies, Philology and Literature, and Art History",LLM
sys_occupation_classifications,CP_2021:2.6.2.5,name,en,"Researchers and Graduate Technicians in History, Philosophy, Pedagogy and Psychology",LLM
sys_occupation_classifications,CP_2021:2.6.2.6,name,en,Researchers and Graduate Technicians in Economics and Statistics,LLM
sys_occupation_classifications,CP_2021:2.6.2.7,name,en,"Researchers and Graduate Technicians in Law, Political Science and Social Sciences",LLM
sys_occupation_classifications,CP_2021:2.6.3.1,name,en,"Teachers at Academies, Conservatories and Related Educational Institutions",LLM
sys_occupation_classifications,CP_2021:2.6.3.2,name,en,Upper Secondary School Teachers,LLM
sys_occupation_classifications,CP_2021:2.6.3.3,name,en,Lower Secondary School Teachers,LLM
sys_occupation_classifications,CP_2021:2.6.4.1,name,en,Primary School Teachers,LLM
sys_occupation_classifications,CP_2021:2.6.4.2,name,en,Pre-Primary School Teachers,LLM
sys_occupation_classifications,CP_2021:2.6.5.1,name,en,Specialists in Education and Training for Persons with Disabilities,LLM
sys_occupation_classifications,CP_2021:2.6.5.2,name,en,School Inspectors and Related Professionals,LLM
sys_occupation_classifications,CP_2021:2.6.5.3,name,en,Teachers and Experts in Educational and Curriculum Design,LLM
sys_occupation_classifications,CP_2021:2.6.5.4,name,en,Guidance Counselors,LLM
sys_occupation_classifications,CP_2021:2.6.5.5,name,en,Teachers of Arts and Literature,LLM
sys_occupation_classifications,CP_2021:2.7.1.1,name,en,Software Analysts and Designers,LLM
sys_occupation_classifications,CP_2021:2.7.2.1,name,en,Systems Designers and Administrators,LLM
sys_occupation_classifications,CP_2021:3.1.1.1,name,en,Physical and Geological Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.1.2,name,en,Chemical Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.1.3,name,en,Statistical Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.1,name,en,Programming Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.2,name,en,Applications Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.3,name,en,Web Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.4,name,en,Database Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.5,name,en,Network and Telematic Systems Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.6,name,en,Radio and Television Broadcasting and Telecommunications Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.2.7,name,en,Geographic Information Systems Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.3.1,name,en,Mechanical Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.3.2,name,en,"Metallurgical, Mining and Ceramics Technicians",LLM
sys_occupation_classifications,CP_2021:3.1.3.3,name,en,Electrical Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.3.4,name,en,Electronics Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.3.5,name,en,Civil Construction Technicians and Related Professionals,LLM
sys_occupation_classifications,CP_2021:3.1.3.6,name,en,Energy Efficiency and Renewable Energy Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.3.7,name,en,Industrial Draughtspersons and Related Professionals,LLM
sys_occupation_classifications,CP_2021:3.1.4.1,name,en,Continuous Process Plant Operation Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.4.2,name,en,Water and Energy Network Operation Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.5.1,name,en,Mining and Quarrying Production Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.5.2,name,en,Construction Site Management Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.5.3,name,en,Manufacturing Production Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.5.4,name,en,Food Production and Preparation Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.5.5,name,en,Service Production Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.6.1,name,en,Ship Captains and Deck Officers,LLM
sys_occupation_classifications,CP_2021:3.1.6.2,name,en,Aircraft Captains and Pilots,LLM
sys_occupation_classifications,CP_2021:3.1.6.3,name,en,Civil Aviation Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.6.4,name,en,Railway Traffic Organization Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.6.5,name,en,Port Traffic Organization Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.7.1,name,en,Photographers and Related Professionals,LLM
sys_occupation_classifications,CP_2021:3.1.7.2,name,en,Audio-Video Recording and Production Equipment Operators,LLM
sys_occupation_classifications,CP_2021:3.1.7.3,name,en,Medical Equipment and Diagnostic Imaging Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.8.1,name,en,Plant Safety Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.8.2,name,en,Occupational Safety Technicians,LLM
sys_occupation_classifications,CP_2021:3.1.8.3,name,en,Environmental Control and Remediation Technicians,LLM
sys_occupation_classifications,CP_2021:3.2.1.1,name,en,Nursing and Midwifery Professionals,LLM
sys_occupation_classifications,CP_2021:3.2.1.2,name,en,Rehabilitation Health Professionals,LLM
sys_occupation_classifications,CP_2021:3.2.1.3,name,en,Health Technical Professionals - Diagnostic Area,LLM
sys_occupation_classifications,CP_2021:3.2.1.4,name,en,Health Technical Professionals - Care Area,LLM
sys_occupation_classifications,CP_2021:3.2.1.5,name,en,Prevention Technical Professionals,LLM
sys_occupation_classifications,CP_2021:3.2.1.6,name,en,Other Health Technical Professionals,LLM
sys_occupation_classifications,CP_2021:3.2.1.7,name,en,Traditional Medicine Technicians,LLM
